text
закопнявал is related to закопнявам.
извървява is related to извървявам.
изклинчвали is related to изклинчвам.
причинявам is related to engender.
доверявала is related to доверявам.
имамини is related to pluriel.
strumpf is a synonym of чорап.
ксанти is a synonym of xanthi.
винтове is related to винт.
изпапало is related to изпапам.
каталогизирай is related to каталогизирам.
замръкващите is related to замръквам.
бъзвалия is related to бъзвам.
гъмзата is related to гъмза.
абстрахиралият is related to абстрахирам.
анизотропия is a synonym of anisotropy.
ноември is a synonym of november.
изгубвайки is related to изгубвам.
възсъздавал is related to възсъздавам.
gleam is a synonym of лъч.
провелите is related to проведа.
забират is related to забирам.
дюли is related to дюля.
индий is related to indium.
наведената is related to наведа.
изплюскващ is related to изплюсквам.
коригирани is related to коригирам.
изпортвания is related to изпортвам.
литераторка is related to femme de lettres.
лицензия is related to licence.
mord is a synonym of убийство.
данни is related to facts.
боксирахте is related to боксирам.
прабабата is related to прабаба.
гушканото is related to гушкам.
изгладнявай is related to изгладнявам.
въплътяващи is related to въплътявам.
изчаквайки is related to изчаквам.
догаждала is related to догаждам.
капитализиращата is related to капитализирам.
ешелонираме is related to ешелонирам.
кусаме is related to кусам.
symphony is a synonym of симфония.
броячът is related to брояч.
изхождани is related to изхождам.
втурвана is related to втурвам.
затрупват is related to затрупвам.
втичам has context of en emploi pronominal.
бутай is related to бутам.
помешчица is related to foncière.
кротуващите is related to кротувам.
набучваният is related to набучвам.
затраквате is related to затраквам.
нагризваните is related to нагризвам.
възвиваният is related to възвивам.
вероятен is related to in cards.
хунта is related to junte.
състезание is related to competition.
ивичест тунец is a synonym of skipjack tuna.
медузите is related to медуза.
добиви is related to добива.
домъкван is related to домъквам.
кора is related to bark.
англофили is related to pluriel.
гъвкав is related to flexible.
бразилия is related to pays.
ексаметри is a form of ексаметър.
бламиралата is related to бламирам.
калориферите is related to калорифер.
мухлясани is related to мухлясам.
токата is related to toccata.
локализираното is related to локализирам.
линотипа is related to линотипи.
зейващ is related to зейвам.
тесен is related to tight.
хвали is related to хвала.
акомпаниращо is related to акомпанирам.
дезориентирания is related to дезориентирам.
стрелите is related to стрела.
надвикайки is related to надвикам.
нагарчащият is related to нагарчам.
надвесваме is related to надвесвам.
карати is related to карат.
диспутирала is related to диспутирам.
кръвясвалото is related to кръвясвам.
йотуващия is related to йотувам.
именувалия is related to именувам.
затривайте is related to затривам.
клетвите is related to клетва.
гранулиралите is related to гранулирам.
трактористка is related to conductrice.
онези is related to those ones.
надробяващите is related to надробявам.
враждуваните is related to враждувам.
клеясвалия is related to клеясвам.
допитали is related to допитам.
контрахирания is related to контрахирам.
инсинуиращата is related to инсинуирам.
falsity is a synonym of лъжа.
доказвалият is related to доказвам.
извардваш is related to извардвам.
südöstlich is a synonym of югоизточен.
изведели is related to изведа.
визитирала is related to визитирам.
затихващия is related to затихвам.
излагал is related to излагам.
изтъпквалият is related to изтъпквам.
ксилография is a synonym of woodcut.
нагърбушвахте is related to нагърбушвам.
обертонът is related to обертон.
любопитствана is related to любопитствам.
демаскират is related to демаскирам.
цар is related to monarque.
седя is related to stay.
взаимодействайки is related to взаимодействам.
антифашистката is related to антифашистка.
извъждах is related to извъждам.
дематериализиралият is related to дематериализирам.
изживявал is related to изживявам.
вдървяващо is related to вдървявам.
нагизвахте is related to нагизвам.
изседяваната is related to изседявам.
абсцесите is related to абсцес.
замязахте is related to замязам.
категоризираха is related to категоризирам.
дебютираните is related to дебютирам.
градус is related to degré.
тревога is related to fluster.
честотите is related to честота.
гангренясващ is related to гангренясвам.
накълвавам is a synonym of назубрям.
доразработващ is related to доразработвам.
изчовъркваш is related to изчовърквам.
замесвали is related to замесвам.
досушавайки is related to досушавам.
кръвясващото is related to кръвясвам.
мушкащото is related to мушкам.
мъркащата is related to мъркам.
джасваната is related to джасвам.
дъхали is related to дъхам.
сръбкини is related to сръбкиня.
източен is related to изток.
неопитен is related to untutored.
авиаторката is related to авиаторка.
мухлясвахте is related to мухлясвам.
изхождан is related to изхождам.
порта is related to порт.
възниквахме is related to възниквам.
инспекторката is related to инспекторка.
изпиващ is related to изпивам.
курдисаш is related to курдисам.
изпрашвахте is related to изпрашвам.
разведох is related to разведа.
надоявайте is related to надоявам.
желязо is related to fer.
планети is related to планета.
лагеруваните is related to лагерувам.
мазнини is related to мазнина.
декретираща is related to декретирам.
вплитаният is related to вплитам.
изсмукващ is related to изсмуквам.
запревиваните is related to запревивам.
полувреме is derived from време.
надеждност is related to dependability.
fib is a synonym of измислица.
допушваш is related to допушвам.
зачуруликан is related to зачуруликам.
spielen is a synonym of играя.
реквизиторки is related to реквизиторка.
запромъквам is related to entrer.
змията is a form of змия.
изтека is related to take.
изрусявам is related to blondir.
излайвай is related to излайвам.
заблейваното is related to заблейвам.
гноясаха is related to гноясам.
дореждат is related to дореждам.
изпълзяваните is related to изпълзявам.
индуцираният is related to индуцирам.
конституират is related to конституирам.
изглозгващите is related to изглозгвам.
бибикания is related to бибикам.
изпъшканите is related to изпъшкам.
изнасилват is related to изнасилвам.
светове is a form of свят.
затръшквало is related to затръшквам.
бързащия is related to бързам.
боцващи is related to боцвам.
възкресявалият is related to възкресявам.
издумаща is related to издумам.
благоприятствувано is related to благоприятствувам.
господарски is related to lord.
пръжка is related to graisse.
експлоатиран is related to експлоатирам.
забременяващият is related to забременявам.
запримчвалият is related to запримчвам.
джон адамс is a synonym of john adams.
изседяващата is related to изседявам.
класифицираме is related to класифицирам.
вкисващата is related to вкисвам.
headland is a synonym of нос.
дооценявани is related to дооценявам.
концертиращия is related to концертирам.
жеста is related to жест.
ешафода is related to ешафоди.
коцев is related to bulgare.
затрещявало is related to затрещявам.
изхожданите is related to изхождам.
затулвайки is related to затулвам.
кристалографа is related to кристалограф.
доизслужват is related to доизслужвам.
вентилирани is related to вентилирам.
деоксидирате is related to деоксидирам.
палма is related to palme.
заглаждалия is related to заглаждам.
казвай is related to казвам.
бабуващата is related to бабувам.
доизпитахте is related to доизпитам.
атрофия has context of biologie.
срещи is related to среща.
изплювалата is related to изплювам.
матиралият is related to матирам.
аристотел is a synonym of arystoteles.
изпичалата is related to изпичам.
амалгамирания is related to амалгамирам.
изкъпващия is related to изкъпвам.
изпокриващи is related to изпокривам.
изхрупващото is related to изхрупвам.
измушващ is related to измушвам.
воля is related to desire.
декретирало is related to декретирам.
дроселирало is related to дроселирам.
калайдисам is related to étamer.
красавиците is a form of красавица.
компресирай is related to компресирам.
хаос is a synonym of безредица.
загребвам is related to row.
изкърпвана is related to изкърпвам.
включваният is related to включвам.
диспутира is related to диспутирам.
наддумащия is related to наддумам.
измерваха is related to измервам.
загрозявало is related to загрозявам.
зеленясах is related to зеленясам.
яблани is related to numéral.
измайсторявайки is related to измайсторявам.
кандидатствуващата is related to кандидатствувам.
затропвалия is related to затропвам.
замирам is related to drop.
заточавана is related to заточавам.
изнемогвал is related to изнемогвам.
състезание is a synonym of съревнование.
супника is related to супник.
лустросащия is related to лустросам.
измъкваното is related to измъквам.
висващата is related to висвам.
захубавяваща is related to захубавявам.
намерението is a form of намерение.
допущахме is related to допущам.
еба се is related to еба.
верен is related to exact.
злоупотребявало is related to злоупотребявам.
ашладисвай is related to ашладисвам.
загащвали is related to загащвам.
изпреда is related to предачен.
измятан is related to измятам.
валоризиралата is related to валоризирам.
литургия is a synonym of liturgy.
огън is a synonym of температура.
дезинтересираното is related to дезинтересирам.
изляганото is related to излягам.
втръсваното is related to втръсвам.
запристигаща is related to запристигам.
извехтявани is related to извехтявам.
заеман is related to заемам.
mind is a synonym of мисъл.
инфекцията is related to инфекция.
изврещявалите is related to изврещявам.
мигриран is related to мигрирам.
изкормвай is related to изкормвам.
железобетонът is related to железобетон.
надзиравалите is related to надзиравам.
изкапваното is related to изкапвам.
апострофирате is related to апострофирам.
горски патици is a synonym of aix.
излитаната is related to излитам.
зашаваните is related to зашавам.
ток has context of electricity.
конкурирате is related to конкурирам.
шума is related to leaves.
забълвания is related to забълвам.
кръшващите is related to кръшвам.
занаята is related to занаяти.
навирвайки is related to навирвам.
засричайки is related to засричам.
капсулиращите is related to капсулирам.
бас is related to pari.
клало is related to клада.
завоюващ is related to завоювам.
машина is related to machine.
затюхквалият is related to затюхквам.
бълникащото is related to бълникам.
кондензираща is related to кондензирам.
заседявало is related to заседявам.
мангрови гори is a synonym of mangrove.
корекции is related to корекция.
миропомазвахте is related to миропомазвам.
конкретизирах is related to конкретизирам.
бройлера is related to бройлер.
втвърдяваха is related to втвърдявам.
зейваният is related to зейвам.
катализиралия is related to катализирам.
ада is related to адове.
денивелираното is related to денивелирам.
мошеничествуваният is related to мошеничествувам.
инкриминирай is related to инкриминирам.
надплащат is related to надплащам.
надрънквах is related to надрънквам.
пипка is related to cerveau.
костваща is related to коствам.
дувари is related to дувар.
аспириращото is related to аспирирам.
залепващо is related to залепвам.
автоколона is related to convoi.
импровизиралото is related to импровизирам.
бодърствали is related to бодърствам.
запояваният is related to запоявам.
вбесяван is related to вбесявам.
извършавате is related to извършавам.
битпазар is related to second hand.
кардирам is related to carder.
наводняваното is related to наводнявам.
динара is related to динар.
предявителка is related to titre.
come is a synonym of идвам.
слънчеви системи is a form of слънчева система.
клокваха is related to клоквам.
картелиралият is related to картелирам.
изскриптявалата is related to изскриптявам.
изфирясалата is related to изфирясам.
драскахте is related to драскам.
задух is related to chaleur.
инвестираме is related to инвестирам.
изметена is related to измета.
arsenic is a synonym of арсен.
контактуващото is related to контактувам.
изплаквани is related to изплаквам.
венчаваме is related to венчавам.
запристигате is related to запристигам.
класифициращата is related to класифицирам.
лула is etymologically derived from لوله.
докладва is related to докладвам.
вглъбявала is related to вглъбявам.
завоювайте is related to завоювам.
билет is related to carte.
затревяваната is related to затревявам.
намеренията is a form of намерение.
бръмващият is related to бръмвам.
лустросащата is related to лустросам.
жегвалото is related to жегвам.
доплувах is related to доплувам.
денационализирал is related to денационализирам.
слух is related to rumor.
гушканият is related to гушкам.
изненадваната is related to изненадвам.
афектираха is related to афектирам.
радиостанциите is related to радиостанция.
задействуваща is related to задействувам.
веявица is related to tempête.
демонстриралите is related to демонстрирам.
експлозива is related to експлозиви.
нахален is related to intrusive.
автомагистралата is a form of автомагистрала.
запристигала is related to запристигам.
челистките is related to челистка.
дъхащо is related to дъхам.
пролетница is related to printemps.
насмета is related to haul.
интригантствувахме is related to интригантствувам.
коловоз is related to ferré.
гмурвахте is related to гмурвам.
избутвала is related to избутвам.
заоравалия is related to заоравам.
therapy is a synonym of терапия.
встрастявате is related to встрастявам.
излизаните is related to излизам.
измолваща is related to измолвам.
затикащите is related to затикам.
извиращ is related to извирам.
фанатичка is related to fanatique.
надигало is related to надигам.
измръзваш is related to измръзвам.
t клетка is a synonym of t cell.
плета is related to плет.
юнгфрау is a synonym of jungfrau.
надзъртващият is related to надзъртвам.
замълчавалият is related to замълчавам.
задрънкащият is related to задрънкам.
замърдам is related to замърдвам.
засиявалото is related to засиявам.
измятайте is related to измятам.
грейвах is related to грейвам.
химизации is related to химизация.
пастите is related to паста.
изчело is related to изчета.
извиканото is related to извикам.
лакът is related to лак.
картофосадачка is related to planteuse.
коксувахме is related to коксувам.
закалугерявало is related to закалугерявам.
изкормвам is related to vider.
измитала is related to измитам.
заблуждаваха is related to заблуждавам.
атласа is related to атлас.
авторизирам is related to autoriser.
хороскопи is related to хороскоп.
закачващ is related to закачвам.
загърбващо is related to загърбвам.
изтека is related to leak out.
изтичаното is related to изтичам.
глозгани is related to глозгам.
казващата is related to казвам.
хубостник is related to good for nothing.
stretcher is a synonym of носилка.
залитаха is related to залитам.
pennsylvanie is a synonym of пенсилвания.
изпипвай is related to изпипвам.
баща is a synonym of ojciec.
допусканото is related to допускам.
bart is a synonym of брада.
шум is related to fuss.
канелите is related to канела.
дегазиращ is related to дегазирам.
замразяващата is related to замразявам.
изземащият is related to изземам.
награкаме is related to награкам.
анотирала is related to анотирам.
джуркания is related to джуркам.
таратора is related to таратор.
правдата is related to правда.
омитам is related to clean.
изпсуваната is related to изпсувам.
импортиралият is related to импортирам.
замахващата is related to замахвам.
📣 is a symbol of подкрепа.
наврежда is related to навреждам.
декретиралата is related to декретирам.
хубавелка is a synonym of красавица.
подточки is related to подточка.
сура has context of islam.
замацал is related to замацам.
токсичност is a synonym of отровност.
информиращото is related to информирам.
лудува is related to лудувам.
електрожен is related to électrogène.
аперитив is related to bar.
запланувал is related to запланувам.
магазини is related to магазин.
заразглеждам is related to soigneusement.
момуваща is related to момувам.
заприличаш is related to заприличам.
клюкарствувано is related to клюкарствувам.
залетяващият is related to залетявам.
зацелуваната is related to зацелувам.
деоксидиращите is related to деоксидирам.
прилепа is related to прилеп.
засвидетелствувания is related to засвидетелствувам.
благоприятствана is related to благоприятствам.
компетентен is related to versed.
закряскващите is related to закрясквам.
тревога is related to disquietude.
мърсувайки is related to мърсувам.
дъждовници is related to дъждовника.
милвате is related to милвам.
заварявана is related to заварявам.
блиндиралият is related to блиндирам.
йотуваха is related to йотувам.
диша is related to дишам.
навдиганото is related to навдигам.
нарека is related to intend.
морски дъждосвирец is a synonym of kentish plover.
изплескващата is related to изплесквам.
лисици is a synonym of vulpes.
изтрополявайте is related to изтрополявам.
изпълзяващо is related to изпълзявам.
функция is a synonym of function.
кристалограф is related to cristallographe.
кабардисвани is related to кабардисвам.
врата is a synonym of wrota.
кабардисвания is related to кабардисвам.
възможността is a form of възможност.
надпивах is related to надпивам.
костюмирам is related to costumer.
вреждай is related to вреждам.
асистираното is related to асистирам.
откривателките is related to откривателка.
обувки is related to обувка.
изкисвайки is related to изкисвам.
мигващия is related to мигвам.
лишил is related to rob.
плетящи is related to плета.
lentille is a synonym of леща.
аргоните is related to аргон.
заболявах is related to заболявам.
нагълтващото is related to нагълтвам.
коагулиращия is related to коагулирам.
череша is etymologically derived from κερασιον.
действителен is related to effective.
banter is a synonym of закачка.
зацарувалото is related to зацарувам.
colostrum is a synonym of коластра.
автоматизиралата is related to автоматизирам.
браносащият is related to браносам.
гноясващо is related to гноясвам.
изтръпва is related to изтръпвам.
изпълзявало is related to изпълзявам.
интегрирахте is related to интегрирам.
гастролирахме is related to гастролирам.
додяват is related to додявам.
порта is a synonym of капия.
изтрайват is related to изтрайвам.
задишам is related to respirer.
бомбардирано is related to бомбардирам.
депониращо is related to депонирам.
воювам is related to fight.
обуча is related to tutor.
получателките is related to получателка.
заечавало is related to заечавам.
опитен is a synonym of експериментален.
надписвали is related to надписвам.
всмърдяващият is related to всмърдявам.
система is a synonym of поредица.
зафучавах is related to зафучавам.
дрънващото is related to дрънвам.
лакът is related to elbow.
изскачалото is related to изскачам.
занемаряваш is related to занемарявам.
затвърждавано is related to затвърждавам.
клептоманите is related to клептоман.
ризофори is related to ризофора.
абсорбирайте is related to абсорбирам.
нагостяваща is related to нагостявам.
requin is a synonym of акула.
акомпаниралия is related to акомпанирам.
злоупотребявайте is related to злоупотребявам.
изкърпващата is related to изкърпвам.
спойки is related to спойка.
доизпитвай is related to доизпитвам.
закачвайки is related to закачвам.
корем is a synonym of стомах.
заробвалите is related to заробвам.
изстъпвалия is related to изстъпвам.
изпокъртваното is related to изпокъртвам.
домъквайте is related to домъквам.
замета is related to commencer.
запъшкваното is related to запъшквам.
зацарувана is related to зацарувам.
апретирай is related to апретирам.
гушкало is related to гушкам.
излекувалият is related to излекувам.
гъбясащ is related to гъбясам.
страница is related to papier.
възлизала is related to възлизам.
затрупваната is related to затрупвам.
опека is related to tutelle.
rutherfordium is a synonym of ръдърфордий.
завоювалите is related to завоювам.
изгрухтявала is related to изгрухтявам.
стар is related to previous.
действуваща is related to действувам.
затрупаният is related to затрупам.
атмосферата is related to атмосфера.
имам is a synonym of смятам.
инфектираш is related to инфектирам.
асоцииралия is related to асоциирам.
гренадир is a synonym of grenadier.
измърморвал is related to измърморвам.
затръшкаме is related to затръшкам.
изжънвалият is related to изжънвам.
кумувах is related to кумувам.
изтърколвани is related to изтърколвам.
закривалата is related to закривам.
затуптявам is related to battre.
concept is a synonym of представа.
водителките is related to водителка.
коцкаруваните is related to коцкарувам.
замъгляваното is related to замъглявам.
изкупвал is related to изкупвам.
човка is a synonym of нос.
забърквал is related to забърквам.
акценти is related to акцент.
кусвала is related to кусвам.
изтърчаващия is related to изтърчавам.
вслушалия is related to вслушам.
шапчици is related to шапчица.
кудкудякаща is related to кудкудякам.
дезориентираният is related to дезориентирам.
жалвах is related to жалвам.
замязваният is related to замязвам.
контрастираното is related to контрастирам.
левкома is related to leucome.
българофила is related to българофил.
плата is related to платове.
кожата is a form of кожа.
ездачки is related to ездачка.
калибрираната is related to калибрирам.
йодираме is related to йодирам.
ескортирало is related to ескортирам.
баданосвала is related to баданосвам.
плетеш is related to плета.
дзънкахте is related to дзънкам.
гори is related to гора.
набеждавалата is related to набеждавам.
акордиращото is related to акордирам.
кошмар is related to rêve.
заплануваме is related to запланувам.
hustle is a synonym of бързам.
гледжосано is related to гледжосам.
документиралия is related to документирам.
браносалата is related to браносам.
изтека is related to elapse.
нагърбушвалото is related to нагърбушвам.
изпокъсват is related to изпокъсвам.
боксираш is related to боксирам.
гушкайки is related to гушкам.
нагноявахте is related to нагноявам.
изфабрикували is related to изфабрикувам.
нишката is related to нишка.
изсъскащата is related to изсъскам.
идиомите is related to идиом.
заплетем is related to заплета.
избутвана is related to избутвам.
франкове is related to франка.
полувреме is related to half time.
изфучаваш is related to изфучавам.
реален is a synonym of реалистичен.
ухапя is related to sting.
варосам is related to chauler.
демонстрирал is related to демонстрирам.
въздържали is related to въздържам.
дореждани is related to дореждам.
изкупват is related to изкупвам.
загледаща is related to загледам.
audiometer is a synonym of аудиометър.
сомове is related to сома.
planétologue is a synonym of планетоложка.
глазирал is related to глазирам.
изпокъсаш is related to изпокъсам.
дискредитирахме is related to дискредитирам.
странноприемница is related to auberge.
контрактувани is related to контрактувам.
втълпявате is related to втълпявам.
virtue is a synonym of добродетел.
затюхкайте is related to затюхкам.
гъделичкащият is related to гъделичкам.
бълнувахме is related to бълнувам.
измотаваха is related to измотавам.
заусуквано is related to заусуквам.
грънчарници is related to грънчарница.
атлазите is related to атлаз.
кърпичката is related to кърпичка.
изследваща is related to изследвам.
възземаното is related to възземам.
надплащахме is related to надплащам.
баданосвалите is related to баданосвам.
дифтерия is a synonym of diphtheria.
венчавахме is related to венчавам.
dialogue is a synonym of беседа.
млъквалите is related to млъквам.
изхайтвания is related to изхайтвам.
газирате is related to газирам.
възрадвания is related to възрадвам.
предпочетена is related to предпочета.
мятате is related to мятам.
инсектицидите is related to инсектицид.
голмайстори is related to голмайстор.
абстрахираните is related to абстрахирам.
белетристиката is related to белетристика.
изяждащите is related to изяждам.
вълнуваният is related to вълнувам.
закодирано is related to закодирам.
вербувахте is related to вербувам.
изпробващите is related to изпробвам.
обесвам is a synonym of беся.
милитаризирали is related to милитаризирам.
къносваха is related to къносвам.
си is related to their.
лейтенант is a synonym of lieutenant.
изкихано is related to изкихам.
спора is a synonym of spore.
изпсувания is related to изпсувам.
дочитахме is related to дочитам.
запирайте is related to запирам.
закършваното is related to закършвам.
кози is related to goats.
скала is related to gamut.
изстрадани is related to изстрадам.
короновал is related to короновам.
фортуната is related to фортуна.
надвръщалата is related to надвръщам.
rhinobatos productus is a synonym of shovelnose guitarfish.
дописвахте is related to дописвам.
завиван is related to завивам.
замънкащи is related to замънкам.
вълнувания is related to вълнувам.
зъболекарката is related to зъболекарка.
затрещяващата is related to затрещявам.
грабители is a form of грабител.
хватките is related to хватка.
идиосинкразията is related to идиосинкразия.
халюцинация is related to hallucination.
заклатушкващ is related to заклатушквам.
автомотриса is related to coach.
загрибащ is related to загрибам.
вгледалото is related to вгледам.
изтрайва is related to изтрайвам.
заричаме is related to заричам.
бастисваното is related to бастисвам.
възторгвало is related to възторгвам.
важен is related to attributively.
изслушало is related to изслушам.
изплъзвахте is related to изплъзвам.
брава is related to serrure.
изографисвалият is related to изографисвам.
дол is related to ravin.
векували is related to векувам.
лак is related to laque.
върба has context of plantes.
издрънчваното is related to издрънчвам.
вглъбявахме is related to вглъбявам.
интересувалият is related to интересувам.
верига is related to fetters.
кремирахме is related to кремирам.
тополи is related to топола.
клоквам is related to bruit.
гледалият is related to гледам.
заснемало is related to заснемам.
калорифери is related to калорифер.
връцкам is related to s’ agiter.
надвиван is related to надвивам.
мяукаш is related to мяукам.
локам is related to laper.
аплодираните is related to аплодирам.
димоотвод is related to cheminée.
запращяващите is related to запращявам.
слънчева система is derived from слънчев.
реминисценциите is related to реминисценция.
заварявал is related to заварявам.
бутилираните is related to бутилирам.
благоразумен is the opposite of неразумен.
взаимодействало is related to взаимодействам.
катализираш is related to катализирам.
кооперациите is related to кооперация.
заличаван is related to заличавам.
изгълтаният is related to изгълтам.
възпрепятствало is related to възпрепятствам.
врънкания is related to врънкам.
ламиниралият is related to ламинирам.
изнежващите is related to изнежвам.
изтърчавалото is related to изтърчавам.
варакосам is related to couvrir.
лазаруващ is related to лазарувам.
гурелясвай is related to гурелясвам.
изпросват is related to изпросвам.
кристализираната is related to кристализирам.
изпсуваме is related to изпсувам.
запланирай is related to запланирам.
идващ is related to идвам.
набозаваща is related to набозавам.
маскиращия is related to маскирам.
наранявам is a synonym of ранявам.
конкретизирахте is related to конкретизирам.
гноясащо is related to гноясам.
задълбочавана is related to задълбочавам.
вота is related to вот.
изпрашващата is related to изпрашвам.
инжектиращи is related to инжектирам.
капандури is related to капандура.
досъхващия is related to досъхвам.
заръчваш is related to заръчвам.
climatologie is a synonym of климатология.
изтърчаваща is related to изтърчавам.
взаимодействуваният is related to взаимодействувам.
космополитизъм is a synonym of cosmopolitanism.
amends is a synonym of компенсация.
заклималите is related to заклимам.
gander is a synonym of гъсок.
ескалиращата is related to ескалирам.
запрашвайте is related to запрашвам.
заблъсквала is related to заблъсквам.
мускулите is related to мускул.
девокализираха is related to девокализирам.
заобичаш is related to заобичам.
жестикулирано is related to жестикулирам.
закон на паркинсон is a synonym of parkinson's law.
изресявайте is related to изресявам.
девокализираната is related to девокализирам.
моделиращата is related to моделирам.
денатурирам is related to dénaturer.
станът is related to стан.
догледа is related to догледам.
зачерпвалите is related to зачерпвам.
гребвалите is related to гребвам.
връцвалия is related to връцвам.
задушващата is related to задушвам.
изтървавайте is related to изтървавам.
миропомазвай is related to миропомазвам.
амалгамирано is related to амалгамирам.
гора is related to wood.
инспектираната is related to инспектирам.
извисяваните is related to извисявам.
колективизиращото is related to колективизирам.
етатизирахте is related to етатизирам.
зашумоляващият is related to зашумолявам.
компетентен is related to competent.
нагостяваният is related to нагостявам.
хърватска is a synonym of хърватско.
дебюти is related to дебюта.
мъдрувалата is related to мъдрувам.
кряскащият is related to кряскам.
изхождания is related to изхождам.
сведящият is related to сведа.
завирвалия is related to завирвам.
балканджийка is related to montagnarde.
запрашваният is related to запрашвам.
сухари is related to numéral.
изхарчващо is related to изхарчвам.
додявалият is related to додявам.
архитипове is related to архитипа.
трактати is related to трактат.
благоприятствувания is related to благоприятствувам.
блещукала is related to блещукам.
ридове is related to рид.
фреквенции is related to фреквенция.
акредитирана is related to акредитирам.
изшумоляван is related to изшумолявам.
запрещаващи is related to запрещавам.
вграждай is related to вграждам.
навъртащият is related to навъртам.
златна мина is derived from златен.
интересуващ is related to интересувам.
пародия is related to parodie.
задължавай is related to задължавам.
кляквано is related to кляквам.
закисващия is related to закисвам.
галваноскопа is related to галваноскопи.
вкопават is related to вкопавам.
зобам is related to becqueter.
заплануващата is related to запланувам.
банер is related to bannière.
havana is a synonym of хавана.
именувайки is related to именувам.
затюхкат is related to затюхкам.
вгнездващо is related to вгнездвам.
кусвалото is related to кусвам.
замезващите is related to замезвам.
дояждат is related to дояждам.
кодифициран is related to кодифицирам.
небрежен is related to inadvertent.
зачестявана is related to зачестявам.
корумпирани is related to корумпирам.
благоденствувахме is related to благоденствувам.
възторгващи is related to възторгвам.
